NAME_2,NAME_3,lat,long,elevation,ndvi,slope,landcover_class
Sidenreng Rappang,watangpulu,-3.9494,119.7346,126.033,0.704,2.054,10
Sidoarjo,tanggulangin,-7.5071,112.7227,3.907,0.371,0.056,2
Sijunjung,sijunjung,-0.6151,101.0583,393.312,0.491,5.241,10
Sijunjung,sumpurkudus,-0.4352,100.9322,510.361,0.406,5.531,8
Sijunjung,tanjunggadang,-0.8509,101.1378,528.145,0.428,4.869,8
Subang,blanakan,-6.2638,107.6654,2.855,0.251,0.068,10
Subang,pusakajaya,-6.3112,107.8924,9.019,0.352,0.071,10
Sukabumi,ciracap,-7.3223,106.4689,82.175,0.595,1.107,8
Sumbawa,labuhanbadas,-8.2856,117.5148,169.332,0.789,3.257,10
Sumbawa,tarano,-8.7429,118.1481,210.312,0.679,4.012,10
Tanah Datar,sungaitarab,-0.4021,100.5398,1017.03,0.391,6.706,8
Tanggamus,semaka,-5.4899,104.4655,275.773,0.698,5.769,10
Tapanuli Tengah,andamdewi,2.0681,98.3943,106.965,0.801,3.282,8
Tapanuli Tengah,barus,2.0246,98.4114,18.613,0.754,0.759,8
Tapanuli Tengah,pasaributobing,1.9857,98.6188,242.345,0.852,6.495,8
Tapanuli Tengah,sarudik,1.7375,98.841,317.217,0.823,6.515,8
Tapanuli Tengah,sitahuis,1.8051,98.8239,510.46,0.859,4.816,8
Tapanuli Tengah,sorkam,1.9245,98.6664,173.382,0.849,3.118,10
Tegal,adiwerna,-6.9363,109.1101,17.414,0.523,0.196,10
Tegal,lebaksiu,-7.0313,109.1263,98.806,0.531,1.311,10
Tegal,slawi,-6.9865,109.1336,42.454,0.424,0.285,10
Tegal,suradadi,-6.9098,109.257,13.617,0.381,0.198,10
Tegal,warureja,-6.917,109.3163,16.996,0.398,0.278,10
Agam,banuhampu,-0.3487,100.374,1168.046,0.467,6.2,10
Agam,canduang,-0.337,100.453,1400.837,0.535,9.664,10
Balangan,halong,-2.2262,115.7404,329.83,0.842,3.938,10
Balangan,juai,-2.2746,115.6043,58.767,0.771,0.516,10
Balangan,lampihong,-2.3631,115.3801,18.966,0.791,0.147,8
Balangan,paringin,-2.2775,115.5006,40.961,0.616,0.41,8
Balangan,paringinselatan,-2.3491,115.5057,39.9,0.808,0.343,10
Bandung,cicalengka,-6.9866,107.8608,897.439,0.592,4.231,10
Bandung,cileunyi,-6.9328,107.7391,789.53,0.457,3.282,10
Bandung Barat,padalarang,-6.8409,107.4746,696.983,0.485,2.396,8
Bangkalan,sepulu,-6.9271,112.9686,62.094,0.707,1.081,8
Bangli,kintamani,-8.2438,115.3395,1139.949,0.555,5.408,10
Banjar,gambut,-3.4211,114.6801,8.327,0.561,0.068,8
Banjar,martapura,-3.4005,114.8693,10.499,0.554,0.182,8
Banjar,martapurabarat,-3.3267,114.8096,6.999,0.548,0.057,10
Banjar,martapuratimur,-3.359,114.8688,7.48,0.605,0.065,10
Banyumas,lumbir,-7.4656,108.9754,148.458,0.842,3.235,10
Barito Utara,gunungpurei,-1.1925,115.6109,227.612,0.786,2.543,10
Barito Utara,gunungtimang,-1.2391,115.1967,103.053,0.863,0.717,8
Barito Utara,tewehtimur,-1.0208,115.3625,109.823,0.847,0.819,10
Belitung,tanjungpandan,-2.7576,107.6953,24.18,0.493,0.394,10
Berau,telukbayur,2.0244,117.2917,51.096,0.585,0.807,8
Bima,monta,-8.718,118.674,177.94,0.742,5.552,10
Bima,palibelo,-8.5368,118.7331,103.354,0.73,3.578,10
Bima,sape,-8.5222,119.0104,227.449,0.722,4.435,10
Blora,banjarejo,-7.0492,111.373,108.715,0.726,0.786,10
Blora,kunduran,-7.0668,111.252,75.782,0.728,0.363,10
Bogor,kelapanunggal,-6.4832,106.9552,203.856,0.461,3.061,8
Bojonegoro,baureno,-7.1227,112.0998,16.373,0.635,0.219,2
Bojonegoro,dander,-7.233,111.8433,55.645,0.698,0.517,10
Brebes,banjarharjo,-7.0224,108.8131,102.021,0.66,2.141,10
Brebes,losari,-6.8666,108.8166,8.801,0.524,0.115,10
Brebes,tanjung,-6.874,108.8626,5.597,0.51,0.064,10
Bungo,jujuhan,-1.3106,101.7718,112.573,0.576,0.581,10
Ciamis,pamarican,-7.456,108.5144,164.336,0.744,2.971,8
Ciamis,panumbangan,-7.1356,108.2247,696.776,0.724,6.375,10
Cirebon,arjawinangun,-6.6416,108.4084,11.545,0.455,0.147,10
Cirebon,gegesik,-6.5743,108.4297,5.347,0.263,0.065,10
Cirebon,gunungjati,-6.6656,108.5356,4.284,0.305,0.11,10
Cirebon,kedawung,-6.7164,108.5333,13.01,0.361,0.289,0
Cirebon,pasaleman,-6.954,108.7367,48.413,0.7,0.853,10
Cirebon,talun,-6.7684,108.5093,92.586,0.584,1.776,8
Cirebon,tengahtani,-6.6999,108.5238,11.857,0.41,0.234,10
Cirebon,waled,-6.9098,108.6854,36.659,0.65,0.835,2
Garut,cisurupan,-7.3052,107.7665,1588.148,0.491,7.967,8
Gresik,bungah,-7.0255,112.5895,6.761,0.391,0.192,10
Gresik,driyorejo,-7.345,112.608,20.52,0.513,0.304,10
Gresik,manyar,-7.0981,112.5917,4.75,0.297,0.116,10
Grobogan,gabus,-7.1868,111.1935,111.393,0.726,0.69,8
Grobogan,pulokulon,-7.1672,111.0544,70.489,0.667,0.469,8
Hulu Sungai Utara,amuntaiselatan,-2.3691,115.1593,10.528,0.763,0.108,10
Hulu Sungai Utara,amuntaiutara,-2.3757,115.2936,13.348,0.695,0.096,10
Hulu Sungai Utara,babirik,-2.5135,115.1223,6.979,0.766,0.029,10
Hulu Sungai Utara,banjang,-2.446,115.3327,12.109,0.784,0.118,8
Hulu Sungai Utara,sungaipandan,-2.4999,115.1991,7.532,0.664,0.051,10
Hulu Sungai Utara,sungaitabukan,-2.445,115.1801,7.459,0.709,0.047,10
Jember,sukorambi,-8.1169,113.6617,352.343,0.795,3.068,10
Jepara,kembang,-6.5013,110.809,213.397,0.63,2.332,10
Jombang,mojowarno,-7.6204,112.3121,62.217,0.747,0.579,10
Kampar,salo,0.3018,101.0064,85.002,0.608,0.758,10
Karangasem,bebandem,-8.406,115.542,790.408,0.701,8.182,8
Karawang,ciampel,-6.43,107.3329,63.07,0.53,1.106,10
Karawang,jayakerta,-6.105,107.2975,5.291,0.198,0.08,10
Karawang,karawangbarat,-6.273,107.296,11.181,0.34,0.08,10
Karawang,karawangtimur,-6.2998,107.3332,13.183,0.288,0.081,10
Karawang,pangkalan,-6.4634,107.2281,80.878,0.63,1.096,8
Karawang,rawamerta,-6.2344,107.3519,7.252,0.27,0.05,10
Karawang,rengasdengklok,-6.1762,107.3016,7.761,0.326,0.079,10
Karawang,tegalwaru,-6.522,107.243,272.577,0.62,4.904,8
Karawang,tirtamulya,-6.3408,107.4625,19.189,0.44,0.123,10
Kendal,pegandon,-7.0014,110.1593,38.193,0.685,0.637,10
Ketapang,manismata,-2.4545,111.0066,26.706,0.667,0.319,8
Ketapang,muarapawan,-1.7307,110.1045,15.352,0.692,0.186,10
Kota Bandung,arcamanik,-6.9203,107.6771,683.6,0.331,0.666,0
Kota Bandung,buahbatu,-6.9502,107.6561,675.008,0.254,0.202,10
Kota Bandung,sukajadi,-6.8882,107.5902,781.41,0.312,1.893,0
Kota Bima,rasanaebarat,-8.4679,118.721,39.215,0.505,2.802,8
Kota Cirebon,kesambi,-6.7332,108.5422,14.638,0.372,0.34,10
Kota Cirebon,lemahwungkuk,-6.7319,108.576,4.18,0.23,0.119,10
Kota Madiun,kartoharjo,-7.6171,111.5422,66.701,0.591,0.151,10
Kota Madiun,taman,-7.6471,111.5274,75.081,0.484,0.182,10
Kota Semarang,pedurungan,-7.0022,110.474,14.783,0.35,0.238,10
Kotawaringin Barat,arutselatan,-2.5327,111.6072,27.913,0.618,0.367,10
Kotawaringin Barat,pangkalanbanteng,-2.4538,111.929,26.498,0.668,0.232,10
Kuningan,cibingbin,-7.0548,108.7571,143.152,0.677,3.456,10
Kuningan,cimahi,-7.0006,108.6986,102.299,0.665,1.829,8
Kuningan,ciwaru,-7.0865,108.6318,309.668,0.7,4.745,10
Kuningan,hantara,-7.0644,108.4538,522.423,0.606,6.22,8
Landak,jelimpo,0.3779,110.1007,85.367,0.616,1.448,8
Lima Puluh Kota,luak,-0.2689,100.6787,770.779,0.584,5.396,8
Madiun,balerejo,-7.5385,111.5952,62.222,0.732,0.11,10
Madiun,pilangkenceng,-7.4743,111.6623,96.195,0.74,0.47,10
Magelang,bandongan,-7.4619,110.1809,477.967,0.694,3.215,10
Malang,pakisaji,-8.0568,112.5976,403.874,0.664,0.857,10
Manokwari,manokwaribarat,-0.8463,134.0429,105.244,0.746,2.73,10
Manokwari,manokwariselatan,-0.9767,134.0094,293.019,0.736,5.784,10
Mojokerto,gondang,-7.6768,112.4825,814.272,0.535,7.06,8
Mojokerto,mojoanyar,-7.4751,112.481,22.131,0.488,0.125,10
Mojokerto,ngoro,-7.5656,112.62,176.338,0.604,4.655,10
Mojokerto,pacet,-7.6708,112.5432,894.993,0.442,8.167,10
Mojokerto,pungging,-7.5365,112.5713,68.271,0.599,1.033,2
Muara Enim,gunungmegang,-3.5183,103.8991,50.172,0.502,0.342,10
Muara Enim,muaraenim,-3.665,103.806,67.943,0.519,0.6,10
Muaro Jambi,kumpeh,-1.5378,104.0535,20.789,0.518,0.138,8
Musi Rawas,muaralakitan,-3.1448,103.419,60.792,0.526,0.269,8
Natuna,bungurantimur,3.9064,108.3433,84.878,0.628,3.03,10
Ngawi,karangjati,-7.4527,111.6071,89.941,0.713,0.42,10
Ngawi,pangkur,-7.4979,111.5401,57.518,0.689,0.124,10
Nunukan,nunukan,4.1044,117.3974,71.153,0.764,1.126,10
Ogan Komering Ulu,lubukbatang,-3.9616,104.1671,78.539,0.575,0.372,10
Ogan Komering Ulu Timur,cempaka,-3.7524,104.7134,33.268,0.566,0.204,8
Siak,sungaiapit,0.797,102.4194,23.69,0.584,0.211,8
Sidoarjo,candi,-7.4835,112.7301,3.575,0.393,0.044,10
Sidoarjo,porong,-7.5287,112.7058,5.929,0.413,0.069,10
Sikka,waigete,-8.6395,122.4492,394.433,0.538,7.747,8
Situbondo,asembagus,-7.8635,114.2119,413.749,0.644,2.993,8
Situbondo,besuki,-7.7545,113.7023,35.998,0.519,1.052,8
Situbondo,jangkar,-7.7726,114.1694,92.323,0.726,1.15,10
Solok,bukitsundi,-0.8826,100.7235,740.323,0.518,4.809,10
Solok,kubung,-0.8191,100.6064,842.092,0.534,5.673,8
Solok Selatan,sungaipagu,-1.4704,101.0808,807.883,0.634,7.428,8
Sragen,gemolong,-7.3958,110.841,143.578,0.699,0.563,2
Sragen,mondokan,-7.3191,110.9297,113.659,0.662,0.509,8
Sragen,sidoharjo,-7.4222,110.9676,82.804,0.688,0.218,10
Sragen,sukodono,-7.3251,110.9753,104.369,0.672,0.407,10
Subang,pagaden,-6.4807,107.8003,44.342,0.408,0.253,10
Subang,pamanukan,-6.2915,107.8225,6.815,0.24,0.082,10
Sumba Timur,kambera,-9.7043,120.2721,70.692,0.608,1.827,10
Sumbawa,lape,-8.5751,117.6484,70.635,0.644,2.325,10
Sumbawa,lopok,-8.6461,117.5496,137.361,0.666,3.167,10
Sumbawa,maronge,-8.7216,117.6663,291.575,0.695,4.969,10
Sumbawa,moyoutara,-8.4444,117.4911,46.65,0.563,1.716,10
Sumbawa,rhee,-8.4946,117.2331,386.808,0.642,5.502,8
Sumbawa,sumbawa,-8.4738,117.4302,44.847,0.582,1.273,10
Sumbawa Barat,maluk,-8.9081,116.7656,111.94,0.497,4.224,10
Sumbawa Barat,seteluk,-8.6402,116.8743,171.657,0.756,4.843,8
Tabalong,haruai,-2.0247,115.5289,62.298,0.533,0.62,8
Tabalong,jaro,-1.7938,115.662,327.16,0.558,4.893,10
Tabalong,muarauya,-1.6469,115.5367,270.367,0.578,3.276,10
Tanah Laut,batuampar,-3.8373,114.9217,148.715,0.528,3.067,8
Tanah Laut,bumimakmur,-3.5506,114.6289,5.232,0.236,0.037,10
Tanah Laut,jorong,-3.9358,114.9739,39.639,0.561,0.633,10
Tanah Laut,kintap,-3.7682,115.2176,75.082,0.623,1.358,8
Tanah Laut,kurau,-3.6315,114.6491,6.834,0.295,0.116,10
Tanah Laut,panyipatan,-4.0513,114.7069,18.345,0.465,0.59,10
Tanah Laut,pelaihari,-3.7854,114.7486,31.446,0.407,0.787,8
Tanah Laut,takisung,-3.8571,114.6468,9.184,0.452,0.218,8
Tanah Laut,tambangulang,-3.6541,114.766,36.961,0.407,0.768,10
Tapin,bakarangan,-2.8802,115.115,6.282,0.571,0.051,10
Tapin,binuang,-3.1214,115.067,26.831,0.346,0.451,8
Tuban,kerek,-6.8885,111.8543,117.788,0.543,1.559,8
Tuban,merakurak,-6.8808,111.9587,55.533,0.591,1.017,10
Tuban,parengan,-7.0621,111.853,101.872,0.605,1.446,10
Tuban,plumpang,-7.0421,112.1086,27.206,0.556,0.548,10
Tuban,semanding,-6.9543,112.0548,88.314,0.602,1.388,10
Tuban,widang,-7.0328,112.1748,15.8,0.339,0.319,10
Wajo,belawa,-3.9957,119.9527,14.538,0.414,0.114,10
Wajo,tempe,-4.135,120.0434,22.414,0.509,0.631,8
Wonogiri,paranggupito,-8.1701,110.8642,206.104,0.488,2.142,8
Aceh Besar,mesjidraya,5.5863,95.5183,114.915,0.689,3.831,8
Alor,alortimur,-8.2456,125.0095,576.473,0.583,7.465,10
Badung,mengwi,-8.5633,115.1703,126.507,0.692,0.702,8
Balangan,awayan,-2.4057,115.5538,55.89,0.68,0.606,8
Balangan,batumandi,-2.4209,115.4589,38.788,0.644,0.421,10
Belu,kakulukmesak,-9.0417,124.8606,189.349,0.62,3.615,10
Bengkayang,ledo,1.0062,109.5898,80.65,0.672,1.633,8
Bengkayang,sanggauledo,1.1441,109.6154,27.684,0.655,0.298,8
Bima,belo,-8.6176,118.7373,169.724,0.796,4.799,8
Bima,woha,-8.6042,118.6467,189.472,0.693,4.685,10
Boalemo,mananggu,0.6915,122.1458,439.487,0.764,4.704,10
Brebes,sirampog,-7.231,109.0895,1060.633,0.641,6.94,10
Buleleng,tejakula,-8.1425,115.3374,380.221,0.664,8.905,8
Cirebon,gebang,-6.8294,108.7331,5.429,0.314,0.102,10
Demak,karanganyar,-6.847,110.7738,5.984,0.393,0.05,10
Flores Timur,adonara,-8.2609,123.1935,170.114,0.661,3.657,10
Garut,banjarwangi,-7.4056,107.8825,1093.673,0.646,6.612,8
Gayo Lues,blangkejeren,3.9319,97.3682,1296.347,0.781,7.01,10
Halmahera Barat,ibu,1.4862,127.5917,301.975,0.64,5.565,10
Halmahera Barat,jailolo,1.0614,127.5246,268.549,0.719,4.771,10
Halmahera Barat,jailoloselatan,0.8724,127.5999,166.395,0.684,3.533,10
Halmahera Barat,loloda,1.7442,127.6558,231.154,0.701,4.002,10
Halmahera Barat,sahu,1.2097,127.4517,357.761,0.656,7.707,8
Indramayu,cikedung,-6.5371,108.1749,24.269,0.606,0.167,10
Indramayu,gantar,-6.5463,107.9499,46.837,0.61,0.319,10
Indramayu,haurgeulis,-6.4464,107.9375,23.172,0.531,0.1,10
Indramayu,kandanghaur,-6.3562,108.0926,2.818,0.146,0.051,10
Indramayu,kroya,-6.4999,108.041,27.017,0.622,0.145,10
Indramayu,lelea,-6.4611,108.2255,8.028,0.563,0.08,10
Indramayu,terisi,-6.5606,108.0673,52.46,0.644,0.495,10
Jember,bangsalsari,-8.1498,113.5517,411.342,0.784,3.726,10
Jember,wuluhan,-8.357,113.5384,74.684,0.772,2.769,8
Jepara,mayong,-6.7031,110.7736,133.668,0.436,1.843,10
Jepara,nalumsari,-6.7244,110.8016,138.559,0.475,1.947,10
Jepara,pecangan,-6.696,110.702,24.248,0.444,0.56,8
Jombang,bareng,-7.6909,112.3144,164.293,0.609,2.083,8
Karawang,batujaya,-6.0511,107.1953,2.773,0.095,0.054,10
Karawang,klari,-6.3951,107.3803,32.4,0.402,0.308,10
Karawang,kotabaru,-6.3964,107.4874,40.582,0.345,0.35,10
Karawang,pakisjaya,-6.0053,107.1256,2.347,0.094,0.054,10
Kebumen,padureso,-7.6325,109.7873,139.046,0.655,2.836,8
Kebumen,prembun,-7.7029,109.7974,20.004,0.613,0.547,8
Keerom,arso,-2.976,140.652,283.357,0.66,1.998,8
Kendal,cepiring,-6.9087,110.1526,8.435,0.556,0.105,10
Kendal,kangkung,-6.9124,110.1174,7.054,0.56,0.118,2
Kendal,pageruyung,-7.0323,110.0374,329.525,0.683,3.802,10
Kendal,ringinarum,-6.9936,110.1066,25.696,0.488,0.518,10
Klaten,kalikotes,-7.7261,110.6241,138.513,0.62,0.444,10
Klaten,wedi,-7.7717,110.6002,129.145,0.619,0.548,10
Kolaka Utara,katoi,-3.4545,120.9785,1048.565,0.599,10.731,8
Kolaka Utara,kodeoha,-3.4091,121.0049,968.221,0.525,10.708,8
Kota Pekalongan,pekalonganselatan,-6.9192,109.6743,10.815,0.532,0.14,10
Kota Semarang,candisari,-7.0159,110.4277,75.164,0.413,2.036,10
Kota Semarang,gayamsari,-6.9797,110.4467,7.277,0.259,0.141,10
Kota Semarang,genuk,-6.9634,110.4769,6.226,0.332,0.122,10
Kota Semarang,semarangbarat,-6.9788,110.3843,13.186,0.335,0.46,10
Kota Semarang,semarangtimur,-6.9727,110.4371,7.597,0.251,0.102,10
Kota Semarang,semarangutara,-6.9582,110.4173,4.72,0.191,0.118,10
Kota Serang,cipocokjaya,-6.1448,106.1692,43.475,0.399,0.476,8
Kota Serang,kasemen,-6.0585,106.1851,7.1,0.503,0.113,10
Kota Serang,serang,-6.1117,106.164,25.382,0.355,0.264,10
Kota Serang,taktakan,-6.1311,106.1076,99.867,0.51,1.431,8
Kota Serang,walantaka,-6.1496,106.2225,26.51,0.434,0.239,8
Kota Tegal,tegalselatan,-6.8865,109.1223,8.126,0.34,0.172,10
Kupang,amarasi,-10.2166,123.8824,318.948,0.713,3.333,8
Lombok Tengah,praya,-8.6794,116.284,185.732,0.723,1.38,8
Lombok Timur,labuhanhaji,-8.6522,116.5832,41.53,0.664,1.12,8
Lombok Timur,pringgabaya,-8.5091,116.637,210.111,0.585,3.718,8
Lumajang,kedungjajang,-8.0396,113.2235,161.76,0.814,2.414,8
Lumajang,lumajang,-8.1346,113.2351,48.114,0.629,0.292,10
Lumajang,sukodono,-8.106,113.2358,45.332,0.649,0.224,10
Lumajang,tekung,-8.1767,113.2584,32.66,0.729,0.274,10
Madiun,gemarang,-7.6428,111.74,299.704,0.69,1.802,10
Madiun,saradan,-7.5168,111.7549,159.42,0.639,1.398,8
Majalengka,jatitujuh,-6.6253,108.2301,25.169,0.489,0.178,10
Majalengka,kadipaten,-6.7594,108.1759,42.821,0.671,0.233,10
Majalengka,ligung,-6.6625,108.2853,25.485,0.573,0.139,2
Nganjuk,bagor,-7.5853,111.85,82.78,0.601,0.486,10
Nganjuk,berbek,-7.6518,111.8438,140.382,0.689,1.314,10
Nganjuk,prambon,-7.7032,112.0086,56.735,0.66,0.087,10
Pasuruan,bangil,-7.5862,112.8102,4.955,0.477,0.196,10
Pasuruan,gempol,-7.5949,112.6811,125.189,0.604,3.092,8
Pasuruan,pandaan,-7.6498,112.7068,157.754,0.586,1.568,8
Pasuruan,prigen,-7.7077,112.6402,1007.139,0.457,9.818,8
Pasuruan,purwosari,-7.7614,112.7264,343.511,0.644,2.751,8
Pasuruan,sukorejo,-7.6938,112.7303,189.938,0.681,1.634,8
Pati,jakenan,-6.7638,111.1305,11.881,0.531,0.132,10
Pati,juwana,-6.7045,111.1438,4.573,0.408,0.081,10
Pekalongan,wiradesa,-6.9062,109.6127,8.51,0.611,0.084,10
Pekalongan,wonokerto,-6.8635,109.6251,3.932,0.325,0.079,10
Ponorogo,babadan,-7.8162,111.4771,115.352,0.595,0.382,2
Probolinggo,dringu,-7.7879,113.2552,20.051,0.538,0.305,10
Pulang Pisau,maliku,-2.9541,114.1622,7.764,0.709,0.056,8
Pulang Pisau,sebangaukuala,-2.8351,113.8377,17.389,0.726,0.125,10
Purworejo,pituruh,-7.6414,109.8365,188.413,0.621,2.85,10
Rejang Lebong,curuptimur,-3.4575,102.5498,714.651,0.694,1.756,10
Rote Ndao,rotetengah,-10.7041,123.1539,140.114,0.652,2.01,8
Serang,binuang,-6.1325,106.3491,11.576,0.42,0.079,10
Serang,ciruas,-6.0982,106.245,8.874,0.537,0.101,10
Serang,jawilan,-6.2887,106.3435,31.247,0.516,0.242,8
Serang,kibin,-6.1618,106.3157,13.179,0.34,0.123,2
Serang,kragilan,-6.1431,106.2752,17.36,0.38,0.166,10
Serang,tunjungteja,-6.2809,106.2323,47.692,0.578,0.6,10
Sikka,alokbarat,-8.5953,122.1632,266.714,0.604,6.868,10
Situbondo,banyuputih,-7.8306,114.3458,169.851,0.745,3.164,8
Situbondo,kendit,-7.746,113.9053,247.084,0.733,5.894,10
Sragen,karangmalang,-7.4557,111.0204,109.317,0.58,0.587,10
Sragen,masaran,-7.4779,110.9372,103.393,0.575,0.46,10
Sragen,plupuh,-7.4396,110.8887,95.364,0.518,0.447,2
Sragen,sambungmacan,-7.3703,111.1014,77.847,0.54,0.195,2
Sragen,sragen,-7.4047,111.0187,81.398,0.474,0.212,10
Subang,binong,-6.4004,107.8004,21.369,0.52,0.124,2
Subang,ciasem,-6.3201,107.6612,10.096,0.303,0.093,2
Subang,ciater,-6.7373,107.67,958.519,0.569,5.994,8
Subang,cibogo,-6.5682,107.838,70.747,0.639,0.782,8
Subang,cikaum,-6.4138,107.7371,30.932,0.549,0.219,10
Subang,cipunagara,-6.489,107.8639,34.292,0.558,0.18,10
Subang,cisalak,-6.761,107.7472,906.71,0.486,7.539,10
Subang,compreng,-6.3871,107.8744,17.531,0.462,0.076,10
Subang,dawuan,-6.5745,107.6865,175.96,0.498,2.17,8
Subang,kalijati,-6.5274,107.6499,113.05,0.452,0.855,8
Subang,pabuaran,-6.4213,107.5942,33.197,0.398,0.21,10
Subang,patokbeusi,-6.3679,107.6163,20.806,0.395,0.114,10
Subang,pusakanagara,-6.2532,107.8758,4.21,0.179,0.076,10
Subang,sagalaherang,-6.684,107.6458,788.271,0.668,5.856,8
Subang,subang,-6.574,107.7783,100.713,0.566,0.922,8
Subang,sukasari,-6.2896,107.7568,4.945,0.284,0.07,10
Subang,tambakdahan,-6.3425,107.8111,11.898,0.417,0.079,10
Sumbawa,alas,-8.5764,117.0328,522.646,0.722,7.116,10
Sumbawa,alasbarat,-8.5349,116.9386,131.685,0.721,3.339,8
Sumbawa,empang,-8.804,118.007,186.457,0.752,3.211,10
Sumbawa,lunyuk,-8.9487,117.2008,266.765,0.794,4.211,10
Sumbawa Barat,brangrea,-8.7127,116.9891,413.184,0.799,6.663,8
Sumbawa Barat,sekongkang,-9.0127,116.8723,210.698,0.714,5.401,10
Sumbawa Barat,taliwang,-8.7382,116.8377,105.879,0.767,3.813,10
Sumedang,buahdua,-6.6866,107.9453,298.585,0.605,4.073,8
Sumedang,cimalaka,-6.7932,107.9435,684.998,0.434,5.75,10
Sumedang,tomo,-6.7899,108.1121,87.16,0.728,1.458,10
Tegal,pangkah,-6.9892,109.1648,57.317,0.574,0.666,10
Aceh Barat,woylabarat,4.4144,95.9848,31.918,0.803,0.385,8
Aceh Barat,woylatimur,4.4596,96.0919,48.087,0.801,0.616,8
Aceh Besar,lhoong,5.2566,95.2879,350.874,0.751,8.233,10
Aceh Jaya,panga,4.6413,95.8098,230.01,0.793,3.313,10
Aceh Jaya,sampoiniet,4.9319,95.5634,537.256,0.773,5.842,10
Aceh Jaya,setiabakti,4.8045,95.6418,368.43,0.79,3.806,10
Aceh Jaya,teunom,4.5602,95.9162,185.542,0.776,2.643,10
Aceh Selatan,sawang,3.429,97.1746,712.277,0.691,9.83,8
Bandung,margahayu,-6.9752,107.5745,668.12,0.437,0.256,10
Banjar,sungaitabuk,-3.2964,114.7142,6.192,0.477,0.032,10
Banyuwangi,wongsorejo,-7.9892,114.3328,428.774,0.71,4.537,10
Bima,bolo,-8.504,118.6272,70.277,0.685,2.006,10
Bima,sanggar,-8.3431,118.1834,366.819,0.636,4.201,10
Blora,kedungtuban,-7.1675,111.5013,63.66,0.606,0.467,10
Blora,kradenan,-7.284,111.4316,69.992,0.657,0.582,8
Blora,randublatung,-7.1868,111.3928,92.296,0.712,0.626,8
Bojonegoro,balen,-7.1953,111.9645,24.924,0.501,0.116,10
Bojonegoro,temayang,-7.3625,111.9147,133.65,0.729,1.289,8
Buol,karamat,1.2466,121.3838,186.86,0.702,5.429,8
Ciamis,cimaragas,-7.3799,108.4475,126.5,0.798,1.423,8
Donggala,banawa,-0.7373,119.7556,279.225,0.731,6.077,8
Garut,cibatu,-7.0854,107.9984,734.059,0.696,4.715,8
Garut,garutkota,-7.2452,107.9266,898.265,0.655,3.47,10
Garut,sukawening,-7.1357,108.0153,991.31,0.723,7.627,10
Garut,tarogongkaler,-7.1743,107.8619,1186.868,0.517,8.677,8
Gorontalo,tibawa,0.6936,122.852,160.835,0.698,2.465,10
Gowa,sombaopu,-5.2073,119.4807,13.213,0.346,0.166,10
Gresik,duduksampeyan,-7.1467,112.5267,5.572,0.28,0.059,10
Gresik,menganti,-7.2778,112.5827,19.519,0.477,0.336,10
Grobogan,gubug,-7.0667,110.6772,19.535,0.526,0.275,2
Jeneponto,bangkala,-5.5626,119.6021,95.331,0.668,2.411,10
Jeneponto,tamalatea,-5.6373,119.6666,30.441,0.634,0.84,10
Kampar,bangkinang,0.265,101.073,78.087,0.718,0.698,10
Kapuas Hulu,silathulu,0.2049,112.2244,196.767,0.781,3.472,8
Kepulauan Mentawai,siberutselatan,-1.529,99.0577,96.178,0.661,1.694,10
Kepulauan Sula,sanana,-2.092,125.9442,167.43,0.75,3.501,8
Kerinci,batangmerangin,-2.1302,101.6749,919.562,0.743,5.787,10
Kerinci,danaukerinci,-2.0322,101.5812,1271.297,0.655,7.757,10
Kerinci,gunungkerinci,-1.8986,101.2554,1345.212,0.658,6.629,8
Kerinci,kayuaro,-1.7781,101.2453,1655.487,0.631,5.559,10
Kerinci,kelilingdanau,-2.2356,101.4027,1056.946,0.708,7.85,8
Kerinci,siulak,-1.8843,101.4008,1379.299,0.608,6.366,10
Kota Pasuruan,bugulkidul,-7.6514,112.9246,7.157,0.517,0.132,10
Kota Probolinggo,wonoasih,-7.7969,113.2219,31.587,0.637,0.28,8
Kota Tasikmalaya,cipedes,-7.314,108.2231,351.502,0.46,0.606,10
Kota Yogyakarta,tegalrejo,-7.7785,110.357,127.793,0.413,0.528,10
Kuningan,ciawigebang,-6.9469,108.5996,187.921,0.678,1.811,10
Lumajang,kunir,-8.2228,113.2309,30.727,0.762,0.375,8
Luwu,bua,-3.1186,120.2029,337.897,0.733,6.31,10
Luwu,walenrangutara,-2.7577,120.0946,518.316,0.807,7.283,8
Majalengka,dawuan,-6.7251,108.2079,32.298,0.409,0.188,10
Majalengka,lemahsugih,-7.0088,108.1895,750.932,0.681,5.048,8
Majene,banggae,-3.5376,118.9446,90.481,0.672,2.567,10
Malang,pakis,-7.9603,112.7053,495.802,0.701,0.865,10
Manggarai Barat,komodo,-8.6251,119.6825,177.905,0.66,5.097,10
Mesuji,simpangpematang,-3.9852,105.1881,15.14,0.689,0.22,8
Murung Raya,laungtuhup,-0.3953,114.7286,146.664,0.723,1.797,10
Nganjuk,rejoso,-7.4975,111.8875,135.759,0.701,1.34,10
Padang Lawas,sosa,1.0065,99.8743,378.387,0.755,3.65,10
Padang Lawas,sosopan,1.2052,99.5585,691.327,0.781,6.509,8
Padang Lawas,ulubarumun,1.0723,99.6332,618.636,0.715,6.801,8
Pidie,tangse,5.0254,95.924,902.468,0.718,7.948,8
