NAME_2,NAME_3,lat,long,elevation,ndvi,slope,landcover_class
Indragiri Hulu,kualacenaku,-0.189,102.6594,27.111,0.634,0.173,8
Kampar,tapunghulu,0.7684,100.8201,46.756,0.59,0.263,8
Kapuas,kapuasmurung,-2.7467,114.6259,7.077,0.625,0.058,8
Kediri,tarokan,-7.7277,111.9381,132.502,0.633,1.466,8
Kepahiang,kepahiang,-3.6386,102.5658,603.723,0.737,3.165,8
Kepulauan Sangihe,tabukanselatantenggara,3.4447,125.6376,91.776,0.742,2.518,8
Kepulauan Sangihe,tabukanutara,3.6768,125.5086,263.996,0.437,6.399,8
Kerinci,airhangat,-1.9172,101.5077,1443.122,0.545,6.434,8
Klaten,tulung,-7.5984,110.6048,323.569,0.651,1.726,8
Kolaka,kolaka,-4.0378,121.6632,285.349,0.791,4.5,8
Kolaka,latambaga,-3.9606,121.5859,625.45,0.733,8.06,8
Kota Bandung,sumurbandung,-6.9149,107.6153,712.571,0.243,0.854,0
Kubu Raya,terentang,-0.4032,109.7422,17.595,0.706,0.188,8
Merangin,bangkobarat,-2.1806,102.2413,141.507,0.596,0.586,8
Merangin,jangkat,-2.5272,101.7429,1289.322,0.654,6.384,8
Merangin,pamenangbarat,-2.0741,102.4044,79.495,0.515,0.288,8
Merangin,tiangpumpung,-2.3063,102.2431,231.899,0.577,2.321,8
Musi Banyuasin,plakattinggi,-2.9241,103.5493,47.912,0.548,0.271,8
Musi Banyuasin,sekayu,-2.87,103.8553,23.077,0.527,0.169,8
Ogan Ilir,pemulutan,-3.1089,104.7647,5.529,0.363,0.034,2
Pandeglang,cikedal,-6.3858,105.8853,55.177,0.664,0.85,8
Pelalawan,bandarseikijang,0.417,101.687,31.166,0.62,0.307,8
Pelalawan,kerumutan,-0.0003,102.3674,28.987,0.632,0.216,8
Pelalawan,pangkalankuras,0.0266,101.8803,53.005,0.565,0.355,8
Pesisir Selatan,basaampekbalaitapan,-2.1354,101.0922,233.412,0.785,3.089,8
Pidie,titeue,5.206,95.9104,100.12,0.74,1.901,8
Rokan Hilir,rimbamelintang,1.8114,101.0131,15.22,0.582,0.199,8
Rokan Hulu,pagarantapahdarussalam,0.7698,100.604,63.32,0.56,0.37,8
Sanggau,balai,0.1597,110.1386,69.594,0.65,1.727,8
Sanggau,mukok,0.1669,110.7997,42.738,0.565,0.529,8
Sanggau,tayanhilir,0.0242,110.0904,36.425,0.619,0.794,8
Sanggau,toba,-0.2399,110.0545,33.686,0.648,0.678,8
Sarolangun,pauh,-2.2132,102.8738,62.362,0.553,0.292,8
Sarolangun,pelawan,-2.4051,102.7521,65.581,0.547,0.287,8
Solok Selatan,sangirbatanghari,-1.2313,101.3482,283.968,0.61,2.311,8
Gorontalo Utara,atinggola,0.8288,123.1466,436.748,0.848,7.416,8
Gorontalo Utara,tolinggula,0.9562,122.1344,503.579,0.832,8.367,8
Gresik,kebomas,-7.178,112.6188,18.94,0.409,0.6,0
Karangasem,kubu,-8.2692,115.5126,615.134,0.614,8.836,8
Lampung Selatan,ketapang,-5.7417,105.7715,26.641,0.578,0.736,8
Manggarai Barat,lembor,-8.7478,120.1291,411.381,0.769,5.148,8
Mojokerto,bangsal,-7.5061,112.4994,33.726,0.646,0.355,2
Ogan Komering Ulu,sosohbuayrayap,-4.2076,104.1102,92.113,0.722,0.663,8
Pasuruan,rembang,-7.6459,112.7962,40.681,0.691,0.567,8
Pesisir Selatan,pancungsoal,-2.0141,101.0147,388.588,0.786,3.893,8
Sigi,dolo,-1.014,119.8675,505.567,0.611,5.538,8
Sragen,sambirejo,-7.4973,111.1084,262.642,0.745,2.309,8
Subang,kasomalang,-6.6944,107.7533,482.093,0.696,2.892,8
Tanah Bumbu,simpangempat,-3.2923,115.9731,68.586,0.712,1.562,8
Tanah Datar,tanjungbaru,-0.3141,100.5291,950.363,0.505,5.431,8
Bandung Barat,cipongkor,-6.9447,107.351,754.45,0.765,2.993,8
Bangkalan,arosbaya,-6.9726,112.8393,16.901,0.646,0.413,8
Berau,tabalar,1.7002,117.7579,232.635,0.649,2.623,8
Buol,lakea,1.1731,121.1974,494.77,0.713,6.77,8
Cirebon,lemahabang,-6.8341,108.6151,59.914,0.71,1.281,8
Humbang Hasundutan,parlilitan,2.3756,98.4678,1095.476,0.802,4.277,8
Jayapura,depapre,-2.453,140.3857,382.05,0.76,9.184,8
Jayapura,sentani,-2.568,140.5135,317.926,0.573,5.535,8
Kediri,ngasem,-7.8035,112.0476,78.362,0.599,0.303,8
Kubu Raya,sungaiambawang,-0.0513,109.6499,16.342,0.797,0.156,8
Kuningan,cidahu,-6.964,108.6615,99.267,0.761,1.203,8
Kuningan,cilimus,-6.8763,108.4726,769.382,0.63,7.763,8
Kuningan,darma,-7.0097,108.4032,896.465,0.639,5.893,8
Kuningan,luragung,-7.0194,108.6302,123.322,0.776,0.921,8
Lebak,wanasalam,-6.7652,105.9215,24.866,0.719,0.371,8
Magetan,maospati,-7.5983,111.4438,92.398,0.605,0.482,2
Magetan,plaosan,-7.6782,111.2367,1253.305,0.692,9.233,8
Ngawi,mantingan,-7.3857,111.161,94.911,0.636,0.532,8
Padang Pariaman,batanggasan,-0.4372,100.0143,58.778,0.792,1.143,8
Pandeglang,saketi,-6.4107,105.967,130.807,0.628,2.402,8
Pekalongan,lebakbarang,-7.1329,109.6577,731.602,0.769,8.286,8
Seram Bagian Barat,taniwel,-2.9584,128.5137,543.081,0.822,6.05,8
Sikka,talibura,-8.4794,122.6003,303.154,0.702,6.165,8
Sragen,gesi,-7.3286,111.0069,103.85,0.731,0.508,8
Sragen,sumberlawang,-7.314,110.8678,115.544,0.574,0.547,8
Sumenep,lenteng,-7.0376,113.7674,77.541,0.696,1.639,8
Banggai,nuhon,-1.0291,122.0655,579.277,0.756,8.124,8
Karo,tigabinanga,3.0957,98.2115,739.819,0.699,4.695,8
Kerinci,gunungraya,-2.2993,101.5709,1127.533,0.593,5.963,8
Lebong,binginkuning,-3.174,102.2842,463.029,0.725,3.622,8
Lebong,lebongsakti,-3.118,102.2804,938.466,0.618,8.225,8
Lebong,topos,-3.1499,102.4044,1244.418,0.703,7.71,8
Lumajang,tempeh,-8.213,113.1783,76.2,0.73,0.684,8
Parigi Moutong,taopa,0.5329,121.0616,303.711,0.753,4.099,8
Sijunjung,lubuktarok,-0.7937,100.9979,364.557,0.786,3.754,8
Tapanuli Selatan,sipirok,1.6034,99.2995,952.712,0.67,6.118,8
Tuban,bangilan,-6.9604,111.7106,85.626,0.679,0.944,8
Agam,ivkoto,-0.3343,100.3188,1207.359,0.718,5.936,8
Halmahera Selatan,ganetimur,-0.0665,127.8706,92.971,0.822,1.887,8
Kutai Barat,barongtongkok,-0.2132,115.681,122.01,0.56,1.223,8
Kutai Barat,melak,-0.2929,115.822,27.906,0.524,0.336,8
Kutai Barat,tering,-0.0351,115.6544,61.866,0.532,1.067,8
Lima Puluh Kota,larehsagohalaban,-0.2943,100.7616,716.023,0.771,5.663,8
Luwu,belopautara,-3.3589,120.3748,13.826,0.521,0.289,2
Luwu,ponrangselatan,-3.2581,120.3515,16.204,0.491,0.188,2
Mandailing Natal,hutabargot,0.8776,99.4511,902.637,0.773,7.955,8
Manokwari,oransbari,-1.3218,134.1776,513.383,0.724,7.83,8
Merauke,kurik,-8.1664,140.2961,13.23,0.678,0.171,8
Minahasa,eris,1.2132,124.9458,648.214,0.744,4.595,8
Minahasa,kakas,1.1373,124.9288,396.573,0.819,3.037,8
Minahasa,langowanselatan,1.0735,124.895,283.064,0.85,3.171,8
Minahasa,lembeantimur,1.1657,125.0043,133.415,0.848,2.931,8
Minahasa,tondanobarat,1.3029,124.8897,814.034,0.723,4.113,8
Muara Enim,lawangkidul,-3.7747,103.8317,102.858,0.651,0.892,8
Ogan Komering Ulu,lengkiti,-4.3244,104.0178,309.833,0.814,2.524,8
Ogan Komering Ulu,muarajaya,-4.1493,103.8573,570.805,0.786,4.312,8
Ogan Komering Ulu,pengandonan,-4.1036,103.9114,247.189,0.825,2.29,8
Ogan Komering Ulu,uluogan,-4.1912,103.7117,932.243,0.814,5.199,8
Ogan Komering Ulu Selatan,buaysandangaji,-4.5421,103.8761,280.484,0.797,1.409,8
Ogan Komering Ulu Timur,martapura,-4.3029,104.33,101.9,0.735,0.327,8
Pringsewu,pringsewu,-5.3567,104.957,116.905,0.609,0.547,8
Sanggau,sekayam,0.8233,110.5585,93.534,0.77,1.184,8
Sanggau,tayanhulu,0.3481,110.2634,63.362,0.772,0.922,8
Sigi,kulawiselatan,-1.6655,120.0666,1078.027,0.789,9.056,8
Tanah Datar,rambatan,-0.5238,100.573,500.468,0.736,2.585,8
Tanggamus,airnaningan,-5.2506,104.7151,344.656,0.835,1.875,8
Bolaang Mongondow,lolayan,0.6648,124.2326,454.103,0.753,6.739,8
Bone Bolango,suwawa,0.5796,123.1809,473.232,0.647,8.183,8
Bone Bolango,suwawaselatan,0.4979,123.1758,261.103,0.706,6.37,8
Bone Bolango,suwawatimur,0.535,123.3726,632.212,0.628,6.554,8
Cirebon,losari,-6.8058,108.8061,2.157,0.354,0.102,6
Deli Serdang,pancurbatu,3.4868,98.5794,95.544,0.734,0.622,8
Gorontalo,biluhu,0.5073,122.7781,320.046,0.571,6.928,8
Gorontalo,boliyohuto,0.6006,122.6518,175.781,0.52,3.131,8
Gorontalo,bongomeme,0.5697,122.8096,208.734,0.585,3.266,8
Kota Gorontalo,kotabarat,0.54,123.0257,107.993,0.651,5.393,8
Kota Gorontalo,kotatimur,0.5169,123.0765,117.619,0.597,4.586,8
Ogan Komering Ulu,lubukraja,-4.1263,104.2911,77.092,0.763,0.336,8
Sigi,palolo,-1.1317,120.1326,1010.399,0.797,6.447,8
Sukabumi,lengkong,-7.1137,106.6849,619.089,0.805,3.357,8
Tanah Bumbu,kusanhulu,-3.3898,115.5813,190.259,0.678,2.841,8
Bone Bolango,bulangotimur,0.6101,123.1077,144.081,0.782,3.713,8
Bone Bolango,kabila,0.5451,123.1034,15.39,0.675,0.211,2
Buru,waeapo,-3.3934,126.8822,278.116,0.803,3.971,8
Gorontalo,batudaa,0.5389,122.9679,176.035,0.71,5.979,8
Gorontalo,telaga,0.6599,123.0411,309.525,0.766,5.195,8
Gorontalo,tilango,0.5615,123.023,10.095,0.457,0.796,8
Indramayu,sliyeg,-6.4501,108.3486,8.156,0.351,0.082,2
Konawe,puriala,-4.0497,122.1078,56.698,0.741,1.43,8
Konawe,uepai,-3.8703,121.984,193.824,0.773,3.512,8
Kota Gorontalo,dungingi,0.5605,123.0396,12.791,0.441,0.257,0
Kota Gorontalo,kotautara,0.5697,123.0733,18.196,0.629,0.153,2
Mamuju,papalang,-2.4301,119.2043,160.527,0.808,3.101,8
Sidenreng Rappang,kulo,-3.7807,119.7993,49.758,0.743,0.671,2
Sukamara,permatakecubung,-2.1993,111.2095,63.655,0.7,0.696,8
Bolaang Mongondow,bolaang,0.8558,124.1568,340.702,0.811,8.158,8
Bone Bolango,boneraya,0.3584,123.3534,502.23,0.655,8.326,8
Parigi Moutong,parigiutara,-0.7094,120.0573,410.99,0.742,7.675,8
Deli Serdang,labuhandeli,3.7675,98.6575,6.402,0.392,0.071,5
Deli Serdang,pantailabu,3.6675,98.8791,4.868,0.384,0.087,8
Mandailing Natal,muarasipongi,0.6135,99.8811,984.777,0.786,7.084,8
Aceh Tamiang,kotakualasimpang,4.2851,98.0616,15.591,0.51,0.289,0
Aceh Tengah,rusipantara,4.7167,96.4755,1130.549,0.875,8.244,8
Deli Serdang,patumbak,3.4949,98.7224,56.4,0.655,0.396,8
Deli Serdang,stmhilir,3.374,98.7216,180.932,0.819,1.151,8
Lembata,atadei,-8.4763,123.502,514.705,0.663,7.681,8
Lembata,nubatukan,-8.4085,123.405,199.522,0.527,3.929,8
Mamuju,tommo,-2.2622,119.4432,591.002,0.822,5.588,8
Mandailing Natal,nagajuang,0.9294,99.4541,600.299,0.806,9.314,8
Padang Lawas,lubukbarumun,1.1602,99.7868,194.879,0.794,1.331,8
Padang Pariaman,ivkotoaurmalintang,-0.3694,100.0796,337.141,0.729,3.708,8
Serdang Bedagai,tebingsyahbandar,3.2948,99.2048,35.497,0.755,0.312,8
Simalungun,gunungmaligas,3.0475,99.154,185.31,0.679,0.599,8
Tapanuli Selatan,muarabatangtoru,1.3875,98.8994,31.142,0.746,0.667,8
Kebumen,karangsambung,-7.572,109.7026,182.142,0.659,3.943,8
Ketapang,simpangdua,-0.7593,110.2479,55.332,0.676,0.869,8
Kuantan Singingi,singingihilir,-0.2183,101.3027,109.369,0.634,1.103,8
Labuhanbatu Utara,kualuhhulu,2.5493,99.6392,73.473,0.598,0.991,8
Labuhanbatu Utara,kualuhleidong,2.698,99.9159,5.315,0.662,0.118,8
Malang,bantur,-8.3141,112.5523,270.034,0.531,1.718,8
Padang Lawas,huristak,1.3819,99.9084,101.706,0.764,0.582,8
Bondowoso,wonosari,-7.9171,113.8985,286.974,0.698,1.192,8
Bone,tellulimpoe,-4.6576,119.8307,703.703,0.334,6.954,8
Cianjur,cijati,-7.2818,107.0151,221.171,0.638,3.699,8
Cianjur,cikadu,-7.3127,107.2553,678.704,0.695,4.41,8
Cianjur,cikalongkulon,-6.6812,107.2077,407.463,0.506,4.244,8
Cianjur,pagelaran,-7.1574,107.1787,942.768,0.634,4.928,8
Cianjur,tanggeung,-7.2568,107.1207,407.249,0.631,5.149,8
Indramayu,cantigi,-6.2981,108.2388,1.992,0.195,0.057,6
Kepulauan Talaud,moronge,3.9027,126.7088,20.376,0.597,1.034,8
Lampung Timur,labuhanmaringgai,-5.3444,105.8079,14.346,0.462,0.439,8
Lombok Barat,kuripan,-8.678,116.1697,67.783,0.464,1.805,8
Mamuju,kalumpang,-2.5307,119.5859,1087.522,0.55,9.671,8
Pamekasan,proppo,-7.1344,113.409,55.403,0.555,0.761,2
Pandeglang,angsana,-6.6027,105.8498,46.658,0.428,0.641,8
Pandeglang,cigeulis,-6.6181,105.6846,107.845,0.458,1.939,8
Pandeglang,munjul,-6.6302,105.9083,56.514,0.487,0.72,8
Pandeglang,pulosari,-6.3332,105.9392,415.715,0.473,7.38,8
Pangkajene Dan Kepulauan,balocci,-4.9053,119.7141,372.652,0.376,5.64,8
Pangkajene Dan Kepulauan,bungoro,-4.7831,119.6098,77.201,0.308,2.169,8
Pangkajene Dan Kepulauan,pangkajene,-4.8569,119.5412,3.108,0.123,0.089,6
Ponorogo,mlarak,-7.9191,111.5237,148.134,0.63,0.844,8
Ponorogo,sambit,-8.0017,111.5153,394.718,0.61,4.995,8
Ponorogo,sawoo,-7.982,111.5856,365.38,0.753,4.254,8
Poso,posopesisirselatan,-1.5217,120.5833,929.055,0.653,7.479,8
Serdang Bedagai,kotarih,3.2887,98.8572,135.184,0.753,0.715,8
Sukabumi,cidadap,-7.2995,106.9213,218.747,0.668,3.035,8
Sukabumi,cidolog,-7.2875,106.8587,345.764,0.663,2.589,8
Sukabumi,cikidang,-6.8907,106.6367,564.604,0.453,4.542,8
Sukabumi,cimanggu,-7.2357,106.6807,439.375,0.489,2.56,8
Sukabumi,curugkembar,-7.1958,106.9468,413.832,0.613,2.954,8
Sukabumi,nyalindung,-7.0141,106.9241,661.923,0.642,4.175,8
Sukabumi,sukalarang,-6.8838,107.0127,947.768,0.447,5.025,8
